  3.0000   2210.66     -5.57
  3.0001   2210.66     -5.47
  3.0001   2210.66     -5.57
  3.0002   2210.66     -5.57
  3.0003   2210.66     -5.57
  3.0003   2210.66     -5.47
  3.0004   2210.66     -5.38
  3.0004   2210.66     -5.38
  3.0005   2210.66     -5.47
  3.0006   2210.66     -5.47
  3.0006   2210.66     -5.47
  3.0007   2210.66     -5.57
  3.0008   2210.66     -5.57
  3.0008   2210.66     -5.67
  3.0009   2210.66     -5.57
  3.0009   2210.66     -5.57
  3.0010   2210.66     -5.57
  3.0010   2210.66     -5.47
  3.0011   2210.66     -5.38
  3.0012   2210.66     -5.38
  3.0012   2210.66     -5.47
  3.0013   2210.66     -5.47
  3.0013   2210.66     -5.57
  3.0014   2210.66     -5.57
  3.0015   2210.66     -5.67
  3.0015   2210.66     -5.77
  3.0016   2210.66     -5.47
  3.0017   2210.66     -5.57
  3.0017   2210.66     -5.67
  3.0018   2210.66     -5.67
  3.0018   2210.66     -5.67
  3.0019   2210.66     -5.57
  3.0020   2210.66     -5.57
  3.0020   2195.03     -5.47
  3.0021   2195.02     -5.38
  3.0021   2195.02     -5.38
  3.0022   2195.03     -5.38
  3.0022   2195.03     -5.47
  3.0023   2195.03     -5.47
  3.0024   2195.02     -5.57
  3.0024   2195.02     -5.57
  3.0025   2195.03     -5.57
  3.0025   2195.03     -5.57
  3.0026   2195.03     -5.57
  3.0027   2195.03     -5.57
  3.0027   2195.03     -5.67
  3.0028   2195.03     -5.57
  3.0029   2195.03     -5.38
  3.0029   2195.03     -5.38
  3.0030   2195.04     -5.47
  3.0030   2195.04     -5.57
  3.0031   2195.04     -5.47
  3.0031   2195.04     -5.57
  3.0032   2195.04     -5.57
  3.0033   2195.06     -5.57
  3.0033   2195.06     -5.57
  3.0034   2195.06     -5.67
  3.0034   2195.06     -5.67
  3.0035   2195.07     -5.67
  3.0036   2195.07     -5.67
  3.0036   2195.07     -5.57
  3.0037   2195.07     -5.38
  3.0038   2195.07     -5.47
  3.0038   2195.07     -5.47
  3.0039   2195.07     -5.47
  3.0039   2195.07     -5.38
  3.0040   2195.08     -5.47
  3.0041   2195.08     -5.47
  3.0041   2195.08     -5.47
  3.0042   2195.09     -5.47
  3.0042   2195.09     -5.38
  3.0043   2195.09     -5.57
  3.0043   2195.09     -5.57
  3.0044   2195.09     -5.57
  3.0045   2195.09     -5.47
  3.0045   2195.09     -5.47
  3.0046   2195.09     -5.47
  3.0047   2195.09     -5.57
  3.0047   2195.09     -5.47
  3.0048   2195.09     -5.38
  3.0048   2195.09     -5.57
  3.0049   2195.09     -5.67
  3.0050   2195.09     -5.67
  3.0050   2195.08     -5.67
  3.0051   2195.08     -5.67
  3.0051   2195.08     -5.67
  3.0052   2195.07     -5.67
  3.0052   2195.07     -5.67
  3.0053   2195.08     -5.67
  3.0054   2195.08     -5.67
  3.0054   2195.08     -5.67
  3.0055   2195.09     -5.67
  3.0055   2195.09     -5.57
  3.0056   2195.08     -5.57
  3.0057   2195.08     -5.47
  3.0057   2195.08     -5.47
  3.0058   2195.08     -5.47
  3.0059   2195.09     -5.47
  3.0059   2195.09     -5.47
  3.0060   2195.09     -5.57
  3.0060   2195.09     -5.47
  3.0061   2195.08     -5.57
  3.0062   2195.08     -5.57
  3.0062   2195.08     -5.57
  3.0063   2195.07     -5.47
  3.0063   2195.07     -5.47
  3.0064   2195.07     -5.47
  3.0064   2195.07     -5.57
  3.0065   2195.07     -5.47
  3.0066   2195.07     -5.47
  3.0066   2195.07     -5.57
  3.0067   2195.07     -5.67
  3.0068   2195.06     -5.67
  3.0068   2195.06     -5.77
  3.0069   2195.07     -5.67
  3.0069   2195.07     -5.77
  3.0070   2195.07     -5.67
  3.0071   2195.07     -5.67
  3.0071   2195.06     -5.67
  3.0072   2195.06     -5.67
  3.0072   2195.06     -5.57
  3.0073   2195.06     -5.57
  3.0073   2195.06     -5.57
  3.0074   2195.04     -5.47
  3.0075   2195.04     -5.57
  3.0075   2195.04     -5.57
  3.0076   2195.04     -5.57
  3.0076   2195.04     -5.47
  3.0077   2195.03     -5.47
  3.0078   2195.02     -5.57
  3.0078   2195.02     -5.67
  3.0079   2195.02     -5.57
  3.0080   2195.01     -5.28
  3.0080   2195.01     -5.47
  3.0081   2195.02     -5.47
  3.0081   2195.02     -5.38
  3.0082   2195.02     -5.57
  3.0082   2195.02     -5.57
  3.0083   2195.01     -5.47
  3.0084   2195.02     -5.57
  3.0084   2195.02     -5.77
  3.0085   2195.02     -5.77
  3.0085   2195.02     -5.57
  3.0086   2195.02     -5.67
  3.0087   2195.01     -5.67
  3.0087   2195.01     -5.77
  3.0088   2195.02     -5.57
  3.0089   2195.02     -5.67
  3.0089   2195.02     -5.77
  3.0090   2195.02     -5.67
  3.0090   2195.02     -5.57
  3.0091   2195.02     -5.57
  3.0092   2195.02     -5.47
  3.0092   2195.02     -5.47
  3.0093   2195.03     -5.47
  3.0093   2195.03     -5.47
  3.0094   2195.02     -5.57
  3.0094   2195.02     -5.57
  3.0095   2195.02     -5.57
  3.0096   2195.02     -5.57
  3.0096   2195.02     -5.47
  3.0097   2195.02     -5.47
  3.0097   2195.02     -5.57
  3.0098   2195.02     -5.57
  3.0099   2195.01     -5.47
  3.0099   2195.01     -5.47
  3.0100   2195.01     -5.38
  3.0101   2195.01     -5.28
  3.0101   2195.01     -5.47
  3.0102   2195.02     -5.57
  3.0102   2195.02     -5.57
  3.0103   2195.03     -5.67
  3.0103   2195.03     -5.67
  3.0104   2195.03     -5.67
  3.0105   2195.03     -5.67
  3.0105   2195.03     -5.67
  3.0106   2195.03     -5.67
  3.0106   2195.03     -5.67
  3.0107   2195.03     -5.57
  3.0108   2195.03     -5.67
  3.0108   2195.03     -5.67
  3.0109   2195.04     -5.67
  3.0110   2195.03     -5.57
  3.0110   2195.03     -5.57
  3.0111   2195.04     -5.47
  3.0111   2195.04     -5.28
  3.0112   2195.03     -5.28
  3.0113   2195.03     -5.57
  3.0113   2195.04     -5.67
  3.0114   2195.03     -5.57
  3.0114   2195.03     -5.28
  3.0115   2195.03     -5.28
  3.0115   2195.03     -5.57
  3.0116   2195.02     -5.57
  3.0117   2195.02     -5.47
  3.0117   2195.02     -5.57
  3.0118   2195.03     -5.57
  3.0119   2195.03     -5.57
  3.0119   2195.03     -5.57
  3.0120   2195.03     -5.67
  3.0120   2195.03     -5.67
  3.0121   2195.03     -5.67
  3.0122   2195.03     -5.67
  3.0122   2195.02     -5.77
  3.0123   2195.02     -5.67
  3.0123   2195.02     -5.67
  3.0124   2195.02     -5.77
  3.0124   2195.02     -5.67
  3.0125   2195.02     -5.47
  3.0126   2195.02     -5.47
  3.0126   2195.02     -5.47
  3.0127   2195.02     -5.47
  3.0127   2195.02     -5.57
  3.0128   2195.02     -5.47
  3.0129   2195.01     -5.38
  3.0129   2195.01     -5.38
  3.0130   2195.01     -5.47
  3.0131   2195.01     -5.57
  3.0131   2195.01     -5.57
  3.0132   2195.01     -5.57
  3.0132   2195.01     -5.47
  3.0133   2195.02     -5.47
  3.0134   2195.02     -5.47
  3.0134   2195.01     -5.57
  3.0135   2195.02     -5.57
  3.0135   2195.02     -5.57
  3.0136   2195.02     -5.57
  3.0136   2195.02     -5.57
  3.0137   2195.02     -5.57
  3.0138   2195.03     -5.57
  3.0138   2195.03     -5.67
  3.0139   2195.03     -5.67
  3.0140   2195.03     -5.67
  3.0140   2195.03     -5.77
  3.0141   2195.03     -5.77
  3.0141   2195.03     -5.77
  3.0142   2195.03     -5.87
  3.0143   2195.03     -5.77
  3.0143   2195.02     -5.67
  3.0144   2195.02     -5.57
  3.0144   2195.02     -5.57
  3.0145   2195.02     -5.47
  3.0145   2195.02     -5.38
  3.0146   2195.02     -5.47
  3.0147   2195.02     -5.47
  3.0147   2195.02     -5.47
  3.0148   2195.02     -5.57
  3.0148   2195.02     -5.57
  3.0149   2195.02     -5.57
  3.0150   2195.01     -5.57
  3.0150   2195.01     -5.47
  3.0151   2195.01     -5.38
  3.0152   2195.00     -5.38
  3.0152   2195.00     -5.47
  3.0153   2195.01     -5.57
  3.0153   2195.01     -5.57
  3.0154   2195.00     -5.57
  3.0155   2195.00     -5.57
  3.0155   2195.01     -5.57
  3.0156   2195.01     -5.57
  3.0156   2195.01     -5.67
  3.0157   2195.02     -5.67
  3.0157   2195.02     -5.77
  3.0158   2195.04     -5.77
  3.0159   2195.03     -5.77
  3.0159   2195.03     -5.77
  3.0160   2195.04     -5.67
  3.0161   2195.03     -5.57
  3.0161   2195.03     -5.57
  3.0162   2195.03     -5.57
  3.0162   2195.03     -5.57
  3.0163   2195.03     -5.47
  3.0164   2195.03     -5.28
  3.0164   2195.03     -4.99
  3.0165   2195.03     -5.28
  3.0165   2195.03     -5.38
  3.0166   2195.03     -5.57
  3.0166   2195.03     -5.57
  3.0167   2195.03     -5.67
  3.0168   2195.04     -5.57
  3.0168   2195.04     -5.47
  3.0169   2195.04     -5.47
  3.0169   2195.04     -5.47
  3.0170   2195.04     -5.57
  3.0171   2195.05     -5.47
  3.0171   2195.05     -5.57
  3.0172   2195.05     -5.67
  3.0173   2195.04     -5.67
  3.0173   2195.04     -5.67
  3.0174   2195.03     -5.67
  3.0174   2195.03     -5.87
  3.0175   2195.03     -5.87
  3.0175   2195.03     -5.87
  3.0176   2195.03     -5.77
  3.0177   2195.03     -5.67
  3.0177   2195.03     -5.67
  3.0178   2195.03     -5.67
  3.0178   2195.03     -5.57
  3.0179   2195.03     -5.57
  3.0180   2195.03     -5.47
  3.0180   2195.03     -5.47
  3.0181   2195.04     -5.38
  3.0182   2195.03     -5.38
  3.0182   2195.03     -5.47
  3.0183   2195.02     -5.47
  3.0183   2195.02     -5.57
  3.0184   2195.02     -5.57
  3.0185   2195.02     -5.57
  3.0185   2195.01     -5.57
  3.0186   2195.01     -5.47
  3.0186   2195.01     -5.77
  3.0187   2195.01     -5.67
  3.0187   2195.01     -5.67
  3.0188   2195.02     -5.67
  3.0189   2195.02     -5.47
  3.0189   2195.02     -5.47
  3.0190   2195.01     -5.57
  3.0190   2195.01     -5.18
  3.0191   2195.01     -5.47
  3.0192   2195.02     -5.38
  3.0192   2195.02     -5.47
  3.0193   2195.02     -5.77
  3.0194   2195.02     -5.87
  3.0194   2195.02     -5.87
  3.0195   2195.02     -5.67
  3.0195   2195.02     -5.57
  3.0196   2195.03     -5.57
  3.0196   2195.03     -5.57
  3.0197   2195.02     -5.57
  3.0198   2195.01     -5.57
  3.0198   2195.01     -5.47
  3.0199   2195.00     -5.47
  3.0199   2195.00     -5.47
  3.0200   2195.00     -5.57
  3.0201   2195.00     -5.57
  3.0201   2195.00     -5.67
  3.0202   2195.01     -5.67
  3.0203   2195.01     -5.57
  3.0203   2195.01     -5.57
  3.0204   2195.01     -5.67
  3.0204   2195.01     -5.67
  3.0205   2195.01     -5.67
  3.0206   2195.01     -5.67
  3.0206   2195.00     -5.67
  3.0207   2195.00     -5.67
  3.0207   2195.00     -5.67
  3.0208   2195.00     -5.67
  3.0208   2195.00     -5.67
  3.0209   2194.99     -5.67
  3.0210   2194.99     -5.67
  3.0210   2194.99     -5.67
  3.0211   2194.99     -5.77
  3.0212   2194.98     -5.77
  3.0212   2194.98     -5.67
  3.0213   2194.99     -5.67
  3.0213   2194.99     -5.67
  3.0214   2194.99     -5.67
  3.0215   2194.99     -5.67
  3.0215   2194.99     -5.67
  3.0216   2194.99     -5.57
  3.0216   2194.99     -5.57
  3.0217   2194.99     -5.47
  3.0217   2194.99     -5.38
  3.0218   2194.99     -5.38
  3.0219   2195.00     -5.38
  3.0219   2195.00     -5.38
  3.0220   2195.00     -5.57
  3.0220   2195.00     -5.57
  3.0221   2195.00     -5.57
  3.0222   2195.00     -5.57
  3.0222   2195.00     -5.57
  3.0223   2195.01     -5.57
  3.0224   2195.01     -5.57
  3.0224   2195.01     -5.57
  3.0225   2195.02     -5.57
  3.0225   2195.02     -5.57
  3.0226   2195.02     -5.47
  3.0227   2195.02     -5.57
  3.0227   2195.02     -5.77
  3.0228   2195.02     -5.67
  3.0228   2195.02     -5.67
  3.0229   2195.02     -5.67
  3.0229   2195.02     -5.57
  3.0230   2195.03     -5.67
  3.0231   2195.03     -5.77
  3.0231   2195.03     -5.67
  3.0232   2195.03     -5.57
  3.0233   2195.02     -5.67
  3.0233   2195.02     -5.57
  3.0234   2195.02     -5.57
  3.0234   2195.02     -5.57
  3.0235   2195.02     -5.57
  3.0236   2195.02     -5.57
  3.0236   2195.03     -5.57
  3.0237   2195.02     -5.67
  3.0237   2195.02     -5.67
  3.0238   2195.03     -5.67
  3.0238   2195.03     -5.67
  3.0239   2195.03     -5.57
  3.0240   2195.04     -5.67
  3.0240   2195.04     -5.67
  3.0241   2195.04     -5.67
  3.0241   2195.04     -5.67
  3.0242   2195.04     -5.67
  3.0243   2195.04     -5.67
  3.0243   2195.04     -5.67
  3.0244   2195.04     -5.67
  3.0245   2195.05     -5.67
  3.0245   2195.05     -5.67
  3.0246   2195.05     -5.77
  3.0246   2195.05     -5.77
  3.0247   2195.05     -5.77
  3.0247   2195.05     -5.77
  3.0248   2195.05     -5.77
  3.0249   2195.06     -5.67
  3.0249   2195.06     -5.67
  3.0250   2195.06     -5.67
  3.0250   2195.06     -5.67
  3.0251   2195.06     -5.67
  3.0252   2195.05     -5.57
  3.0252   2195.05     -5.57
  3.0253   2195.06     -5.18
  3.0254   2195.06     -5.28
  3.0254   2195.06     -5.47
  3.0255   2195.07     -5.57
  3.0255   2195.07     -5.57
  3.0256   2195.06     -5.47
  3.0257   2195.06     -5.47
  3.0257   2195.07     -5.47
  3.0258   2195.06     -5.47
  3.0258   2195.06     -5.47
  3.0259   2195.06     -5.47
  3.0259   2195.06     -5.57
  3.0260   2195.06     -5.57
  3.0261   2195.06     -5.67
  3.0261   2195.06     -5.57
  3.0262   2195.06     -5.57
  3.0262   2195.06     -5.57
  3.0263   2195.06     -5.67
  3.0264   2195.06     -5.67
  3.0264   2195.06     -5.67
  3.0265   2195.06     -5.67
  3.0266   2195.06     -5.57
  3.0266   2195.06     -5.67
  3.0267   2195.06     -5.67
  3.0267   2195.06     -5.67
  3.0268   2195.07     -5.57
  3.0268   2195.07     -5.57
  3.0269   2195.07     -5.47
  3.0270   2195.06     -5.38
  3.0270   2195.06     -5.38
  3.0271   2195.06     -5.38
  3.0271   2195.06     -5.47
  3.0272   2195.06     -5.57
  3.0273   2195.06     -5.67
  3.0273   2195.06     -5.67
  3.0274   2195.07     -5.57
  3.0275   2195.07     -5.57
  3.0275   2195.07     -5.67
  3.0276   2195.07     -5.57
  3.0276   2195.07     -5.57
  3.0277   2195.07     -5.57
  3.0278   2195.07     -5.57
  3.0278   2195.06     -5.67
  3.0279   2195.06     -5.28
  3.0279   2195.06     -5.28
  3.0280   2195.07     -5.57
  3.0280   2195.07     -5.47
  3.0281   2195.06     -5.47
  3.0282   2195.06     -5.57
  3.0282   2195.06     -5.67
  3.0283   2195.06     -5.67
  3.0284   2195.07     -5.57
  3.0284   2195.07     -5.57
  3.0285   2195.07     -5.47
  3.0285   2195.07     -5.47
  3.0286   2195.07     -5.47
  3.0287   2195.07     -5.57
  3.0287   2195.06     -5.47
  3.0288   2195.07     -5.47
  3.0288   2195.07     -5.28
  3.0289   2195.07     -5.28
  3.0289   2195.07     -5.47
  3.0290   2195.08     -5.38
  3.0291   2195.08     -5.57
  3.0291   2195.08     -5.57
  3.0292   2195.08     -5.57
  3.0292   2195.08     -5.57
  3.0293   2195.07     -5.57
  3.0294   2195.07     -5.57
  3.0294   2195.07     -5.57
  3.0295   2195.07     -5.57
  3.0296   2195.07     -5.57
  3.0296   2195.07     -5.57
  3.0297   2195.07     -5.57
  3.0297   2195.07     -5.57
  3.0298   2195.06     -5.57
  3.0299   2195.06     -5.57
  3.0299   2195.06     -5.18
  3.0300   2195.06     -5.47
  3.0300   2195.06     -5.57
  3.0301   2195.06     -5.77
  3.0301   2195.06     -5.67
  3.0302   2195.06     -5.67
  3.0303   2195.06     -5.57
  3.0303   2195.06     -5.57
  3.0304   2195.06     -5.57
  3.0305   2195.06     -5.57
  3.0305   2195.06     -5.47
  3.0306   2195.05     -5.47
  3.0306   2195.05     -5.28
  3.0307   2195.05     -5.28
  3.0308   2195.05     -5.47
  3.0308   2195.06     -5.67
  3.0309   2195.05     -5.77
  3.0309   2195.05     -5.67
  3.0310   2195.05     -5.67
  3.0310   2195.05     -5.47
  3.0311   2195.05     -5.47
  3.0312   2195.05     -5.38
  3.0312   2195.05     -5.57
  3.0313   2195.05     -5.57
  3.0313   2195.05     -5.57
  3.0314   2195.06     -5.57
  3.0315   2195.05     -5.57
  3.0315   2195.05     -5.47
  3.0316   2195.06     -5.57
  3.0317   2195.05     -5.67
  3.0317   2195.05     -5.77
  3.0318   2195.05     -5.77
  3.0318   2195.05     -5.87
  3.0319   2195.04     -5.77
  3.0319   2195.04     -5.67
  3.0320   2195.04     -5.67
  3.0321   2195.04     -5.67
  3.0321   2195.04     -5.57
  3.0322   2195.04     -5.47
  3.0322   2195.04     -5.47
  3.0323   2195.03     -5.47
  3.0324   2195.03     -5.47
  3.0324   2195.03     -5.57
  3.0325   2195.03     -5.67
  3.0326   2195.03     -5.77
  3.0326   2195.03     -5.67
  3.0327   2195.02     -5.67
  3.0327   2195.02     -5.67
  3.0328   2195.02     -5.67
  3.0329   2195.02     -5.67
  3.0329   2195.01     -5.67
  3.0330   2195.01     -5.67
  3.0330   2195.01     -5.67
  3.0331   2195.00     -5.67
  3.0331   2195.00     -5.57
  3.0332   2195.00     -5.57
  3.0333   2195.01     -5.47
  3.0333   2195.01     -5.47
  3.0334   2195.02     -5.67
  3.0334   2195.02     -5.57
  3.0335   2195.02     -5.67
  3.0336   2195.03     -5.57
  3.0336   2195.03     -5.57
  3.0337   2195.03     -5.57
  3.0338   2195.03     -5.47
  3.0338   2195.03     -5.47
  3.0339   2195.03     -5.47
  3.0339   2195.03     -5.38
  3.0340   2195.04     -5.38
  3.0340   2195.04     -5.28
  3.0341   2195.04     -5.18
  3.0342   2195.05     -5.28
  3.0342   2195.05     -5.38
  3.0343   2195.04     -5.47
  3.0343   2195.04     -5.57
  3.0344   2195.04     -5.67
  3.0345   2195.04     -5.67
  3.0345   2195.04     -5.67
  3.0346   2195.04     -5.67
  3.0347   2195.04     -5.67
  3.0347   2195.04     -5.67
  3.0348   2195.04     -5.67
  3.0348   2195.04     -5.67
  3.0349   2195.04     -5.57
  3.0350   2195.04     -5.57
  3.0350   2195.05     -5.57
  3.0351   2195.05     -5.57
  3.0351   2195.05     -5.57
  3.0352   2195.06     -5.77
  3.0352   2195.06     -5.67
  3.0353   2195.06     -5.77
  3.0354   2195.06     -5.77
  3.0354   2195.06     -5.77
  3.0355   2195.06     -5.67
  3.0356   2195.06     -5.57
  3.0356   2195.06     -5.67
  3.0357   2195.06     -5.47
  3.0357   2195.06     -5.47
  3.0358   2195.06     -5.57
  3.0359   2195.06     -5.47
  3.0359   2195.06     -5.28
  3.0360   2195.07     -5.28
