  3.0958   2157.90      5.70  1.99e+18      9.40     -6.59     -6.70     58.95  1.81e+00
  3.0975   2154.09      6.14  2.34e+18      9.40     -7.56     -8.17    108.66  2.30e+00
  3.0991   2150.40     10.05  3.21e+18      9.30     -8.54    -14.36    185.74  5.17e+00
  3.1008   2146.58      6.05  4.31e+18     12.43     -6.64    -14.94    196.42  4.17e+00
  3.1024   2142.65     12.90  5.80e+18     12.43     -8.54    -29.37    233.71  1.20e+01
  3.1041   2138.22     15.89  7.41e+18     11.45    -11.52    -41.67    342.32  1.89e+01
  3.1057   2134.90     18.02  9.66e+18     13.40    -13.53    -57.88    410.30  2.79e+01
  3.1074   2131.58     20.25  1.30e+19     13.45    -11.57    -82.29    503.42  4.21e+01
  3.1090   2127.40     24.71  2.22e+19     13.45     -8.79   -155.69    503.42  8.79e+01
  3.1107   2175.12     19.34  3.23e+19      4.26     -8.69   -200.27    503.42  1.00e+02
  3.1123   2124.69     24.09  3.56e+19      2.46    -11.52   -246.64    503.42  1.37e+02
  3.1140   2124.57     24.63  3.76e+19     -0.58    -15.53   -263.50    503.42  1.48e+02
  3.1156   2124.20     28.85  3.41e+19     -1.80    -16.61   -258.55    503.42  1.58e+02
  3.1173   2136.38     30.20  3.20e+19     -0.53    -15.58   -248.15    503.42  1.55e+02
  3.1189   2125.55     23.63  2.93e+19      7.39    -13.53   -201.17    503.42  1.11e+02
  3.1206   2138.10     23.84  2.73e+19     12.47    -12.60   -187.88    503.42  1.04e+02
  3.1222   2129.61     25.06  2.12e+19     13.40    -13.63   -149.58    503.42  8.50e+01
  3.1239   2129.86     25.24  1.59e+19     12.38    -15.87   -112.57    503.42  6.42e+01
  3.1256   2133.92     21.35  1.19e+19     12.38    -16.51    -77.80    503.42  4.08e+01
  3.1272   2135.27     19.19  9.82e+18     12.43    -17.54    -60.69    503.42  3.02e+01
  3.1289   2138.34     16.90  8.41e+18     12.43    -16.56    -48.80    491.90  2.28e+01
  3.1305   2139.45     15.73  6.64e+18     12.23    -13.63    -37.18    401.60  1.67e+01
  3.1322   2141.54     16.05  5.85e+18     13.31    -10.59    -33.06    353.14  1.50e+01
  3.1338   2133.79     12.36  5.16e+18      8.37     -8.54    -25.57    265.38  1.02e+01
  3.1355   2144.86      9.57  4.08e+18     12.47     -8.54    -17.80    197.51  6.25e+00
  3.1371   2147.08      9.91  4.13e+18     11.50     -7.52    -18.37    171.60  6.57e+00
  3.1388   2148.43     11.18  3.81e+18      9.35     -7.52    -17.97    180.62  6.83e+00
  3.1404   2150.27      9.56  2.90e+18     15.21     -7.52    -12.67    127.19  4.45e+00
  3.1421   2151.87     11.97  2.40e+18      8.27     -9.57    -11.69    131.62  4.59e+00
  3.1437   2153.60     15.17  2.45e+18      6.85    -11.57    -13.49    120.54  5.97e+00
  3.1454   2155.44     11.40  2.07e+18      8.47    -11.57     -9.86     89.75  3.78e+00
  3.1470   2157.53      8.45  1.98e+18      8.42     -7.61     -8.13     47.62  2.68e+00
  3.1487   2158.39      8.61  1.57e+18      8.47     -9.57     -6.51     50.74  2.17e+00
  3.1503   2160.36      8.96  1.37e+18      6.37    -11.77     -5.77     92.57  1.96e+00
  3.1520   2162.08      7.86  1.46e+18      9.49     -8.54     -5.78     87.19  1.84e+00
  3.1536   2163.80     14.77  1.08e+18      7.49     -9.67     -5.85     49.48  2.55e+00
  3.1553   2165.90     12.00  1.06e+18      7.49     -8.74     -5.16     42.16  2.03e+00
  3.1569   2167.13      5.82  1.41e+18      6.32     -6.59     -4.79     49.53  1.31e+00
  3.1586   2169.09      6.50  1.04e+18      9.35     -7.81     -3.73     33.10  1.08e+00
  3.1602   2171.06      8.02  1.01e+18      8.37     -7.71     -4.04     32.21  1.30e+00
  3.1619   2173.15      9.80  1.22e+18      7.34     -7.56     -5.38     37.53  1.91e+00
  3.1635   2174.63     11.23  1.15e+18      7.39     -6.64     -5.43     34.91  2.06e+00
  3.1652   2177.21      9.40  9.01e+17      8.47     -6.54     -3.90     34.40  1.36e+00
  3.1669   2179.18     14.16  5.41e+17      7.49     -8.74     -2.87     31.25  1.23e+00
  3.1685   2180.90      7.82  4.09e+17      7.49     -8.79     -1.61     27.93  5.12e-01
  3.1702   2182.50      6.53  3.83e+17      6.41     -8.79     -1.38     16.89  4.01e-01
  3.1718   2184.35      5.00  3.33e+17      4.46     -7.61     -1.05     11.68  2.67e-01
  3.1735   2186.44      6.78  2.86e+17      5.39     -8.54     -1.05      8.62  3.11e-01
  3.1751   2188.53      8.65  3.00e+17      5.44     -8.54     -1.25      6.30  4.16e-01
  3.1768   2190.25      7.63  2.76e+17      4.46     -7.52     -1.08      8.55  3.37e-01
  3.1784   2191.85      8.69  2.29e+17      4.46     -6.54     -0.95      9.07  3.19e-01
  3.1801   2194.06      8.33  2.31e+17      3.14     -6.64     -0.94      3.19  3.08e-01
  3.1817   2196.03      8.99  1.85e+17      4.46     -5.66     -0.78      2.33  2.66e-01
  3.1834   2197.63      8.67  1.56e+17      4.46     -5.51     -0.65      2.30  2.17e-01
  3.1850   2199.47      5.77  1.41e+17      3.48     -6.59     -0.48      2.64  1.30e-01
  3.1867   2201.32      7.90  1.32e+17      3.43     -7.76     -0.53      2.84  1.68e-01
  3.1883   2203.16      7.66  1.13e+17      2.41     -6.54     -0.44      1.68  1.38e-01
  3.1900   2204.76     18.76  8.00e+16      3.48     -7.66     -0.49      1.72  2.40e-01
  3.1916   2206.73     12.89  1.01e+17      2.36     -6.68     -0.51      1.57  2.09e-01
  3.1933   2208.33      5.18  9.13e+16      4.46     -4.78     -0.29      1.02  7.58e-02
  3.1949   2210.18      7.60  1.29e+17      3.48     -3.56     -0.50      1.43  1.57e-01
  3.1966   2210.91      8.53  1.28e+17      2.46     -4.68     -0.53      0.85  1.74e-01
  3.1982   2211.65      7.42  7.95e+16      3.33     -2.68     -0.31      0.63  9.45e-02
  3.1999   2212.76      6.95  6.57e+16      2.21     -6.54     -0.24      0.64  7.32e-02
  3.2015   2213.50     11.46  7.93e+16      2.41     -6.54     -0.38      0.71  1.46e-01
  3.2032   2213.13     11.12  8.31e+16      3.48     -4.58     -0.39      0.87  1.48e-01
  3.2048   2212.88     17.69  8.85e+16      1.48     -6.59     -0.53      0.69  2.51e-01
  3.2065   2213.62     21.14  7.91e+16      2.31     -7.56     -0.51      0.98  2.68e-01
  3.2081   2213.13     13.69  4.45e+16      3.48     -8.59     -0.23      1.04  9.75e-02
  3.2098   2213.00     11.07  4.94e+16      2.36     -8.64     -0.23      0.87  8.77e-02
  3.2115   2212.64     13.51  7.30e+16      3.29     -6.68     -0.38      0.91  1.58e-01
  3.2131   2212.76      7.87  9.88e+16      2.41     -6.64     -0.39      0.70  1.25e-01
  3.2148   2212.02     14.60  4.53e+16      3.43     -8.54     -0.24      0.78  1.06e-01
  3.2164   2212.14      7.54  5.99e+16      6.32      2.26     -0.23      0.72  7.24e-02
  3.2181   2211.41     17.26  8.34e+16      2.36     -2.53     -0.49      0.73  2.31e-01
  3.2197   2211.04     13.50  9.90e+16      1.48     -6.59     -0.51      0.80  2.14e-01
  3.2214   2210.67      6.45  7.84e+16      2.26     -7.52     -0.28      0.78  8.10e-02
  3.2230   2210.67      9.40  1.19e+17      2.46     -5.56     -0.51      1.12  1.79e-01
  3.2247   2209.44     11.59  1.02e+17      1.48     -4.68     -0.49      0.99  1.89e-01
  3.2263   2209.44      2.97  8.04e+16      2.21     -5.71     -0.20      1.80  3.83e-02
  3.2280   2208.95      4.29  6.69e+16      3.33     -7.56     -0.20      1.18  4.60e-02
  3.2296   2208.95     12.00  8.75e+16      1.48     -6.78     -0.43      0.87  1.68e-01
  3.2313   2208.82     19.10  8.72e+16      2.26     -7.56     -0.54      1.44  2.67e-01
  3.2329   2208.21     10.63  8.23e+16      4.46     -6.73     -0.38      1.44  1.40e-01
  3.2346   2208.33      9.68  7.24e+16      2.41     -7.76     -0.32      1.19  1.12e-01
  3.2362   2208.82     12.61  6.10e+16      3.48     -3.51     -0.31      0.80  1.23e-01
  3.2379   2208.21     12.67  6.08e+16      3.48     -5.51     -0.31      0.66  1.23e-01
  3.2395   2208.82      8.59  8.27e+16      2.41     -7.56     -0.34      1.65  1.14e-01
  3.2412   2208.33      8.64  1.30e+17      2.41     -2.58     -0.54      2.12  1.79e-01
  3.2428   2208.45     11.59  1.12e+17      2.36     -1.55     -0.54      1.69  2.08e-01
  3.2445   2208.33      8.92  9.28e+16      4.41     -6.68     -0.39      1.97  1.33e-01
  3.2461   2208.58      9.40  8.19e+16      5.29     -7.52     -0.35      1.98  1.23e-01
  3.2478   2208.58      9.82  8.57e+16      2.41     -7.71     -0.38      1.66  1.35e-01
  3.2494   2208.58      7.11  1.07e+17      2.46     -5.51     -0.40      1.45  1.22e-01
  3.2511   2208.45      7.56  8.19e+16      2.46     -2.68     -0.32      1.28  9.92e-02
  3.2528   2209.07      2.47  9.91e+16     -0.67     -5.66     -0.22      1.61  3.93e-02
  3.2544   2208.95      9.16  7.44e+16      1.43     -7.71     -0.32      1.06  1.09e-01
  3.2561   2208.95     10.28  8.64e+16      2.41     -2.63     -0.39      1.18  1.42e-01
  3.2577   2208.95      8.27  1.14e+17      3.38     -3.56     -0.46      2.18  1.52e-01
  3.1938   2208.70     10.25  1.11e+17      4.46     -3.56     -0.50      0.73  1.82e-01
  0.0000      0.00      0.00  0.00e+00      0.00      0.00      0.00      0.00  0.00e+00
  0.0000      0.00      0.00  0.00e+00      0.00      0.00      0.00      0.00  0.00e+00
