  3.2280   2220.54      5.63  2.59e+17      4.46     -5.61     -0.87      4.59  2.34e-01
  3.2296   2219.93      5.45  2.52e+17      3.48     -5.56     -0.83      4.48  2.20e-01
  3.2313   2219.81      8.93  1.59e+17      4.26     -4.63     -0.67      3.10  2.28e-01
  3.2329   2220.30      9.03  2.28e+17      8.32     -6.73     -0.97      4.55  3.29e-01
  3.2346   2219.56      6.43  3.07e+17      7.49     -5.51     -1.10      5.91  3.17e-01
  3.2362   2219.44      2.54  3.42e+17      4.26     -5.51     -0.77      6.62  1.39e-01
  3.2379   2219.56      4.44  2.47e+17      3.48     -7.56     -0.73      7.75  1.75e-01
  3.2395   2219.19      6.61  2.63e+17      3.48     -7.66     -0.95      4.77  2.78e-01
  3.2412   2219.68      5.83  2.76e+17      4.46     -6.59     -0.94      4.36  2.58e-01
  3.2428   2219.19      7.93  2.09e+17      4.36     -7.61     -0.83      4.21  2.66e-01
  3.2445   2218.95      7.57  2.30e+17      4.26     -5.71     -0.89      3.77  2.79e-01
  3.2461   2219.31      7.10  2.73e+17      3.43     -4.58     -1.03      4.38  3.11e-01
  3.2478   2219.19      5.55  2.87e+17      6.46     -6.59     -0.95      4.75  2.55e-01
  3.2494   2219.44      7.17  2.46e+17      5.49     -6.54     -0.93      3.84  2.82e-01
  3.2511   2219.68      7.87  3.06e+17      5.49     -6.54     -1.21      6.39  3.85e-01
  3.2528   2219.19      5.86  2.83e+17      4.36     -6.54     -0.97      6.68  2.65e-01
  3.2544   2219.07      5.39  2.50e+17      4.36     -6.54     -0.82      5.11  2.16e-01
  3.2561   2219.31      6.38  2.40e+17      4.46     -5.51     -0.86      3.62  2.45e-01
  3.2577   2219.44     11.48  2.07e+17      5.44     -6.64     -0.99      3.04  3.81e-01
  3.1938   2214.39      7.68  2.69e+17      4.36     -8.54     -1.05      7.26  3.31e-01
  0.0000      0.00      0.00  0.00e+00      0.00      0.00      0.00      0.00  0.00e+00
  0.0000      0.00      0.00  0.00e+00      0.00      0.00      0.00      0.00  0.00e+00
